,Item_Outlet_Sales
5130,5084.0488
5131,4837.7028
5132,639.168
5133,2587.9646
5134,1470.0864
5135,2428.8384
5136,3745.125
5137,2516.724
5138,3185.1872
5139,988.0472
5140,1757.712
5141,2519.3872
5142,1510.0344
5143,337.5606
5144,6026.8216
5145,2909.546
5146,761.6752
5147,809.6128
5148,123.8388
5149,1459.4336
5150,107.8596
5151,768.999
5152,2746.425
5153,4374.306
5154,205.0664
5155,354.2056
5156,1506.0396
5157,1800.3232
5158,1518.024
5159,1325.6078
5160,458.0704
5161,1534.0032
5162,905.488
5163,2267.7148
5164,3263.7516
5165,2954.1546
5166,2106.5912
5167,683.1108
5168,282.2992
5169,1701.7848
5170,1358.232
5171,607.2096
5172,1685.8056
5173,2302.3364
5174,2750.4198
5175,981.3892
5176,1442.7886
5177,7646.0472
5178,1539.9954
5179,243.6828
5180,359.532
5181,4242.4776
5182,2354.2688
5183,2458.1336
5184,2127.231
5185,8388.4142
5186,2799.689
5187,1797.66
5188,2460.7968
5189,2700.4848
5190,4026.7584
5191,1301.639
5192,44.6086
5193,5394.9774
5194,3946.8624
5195,1438.128
5196,3652.5788
5197,3621.2862
5198,529.311
5199,1314.955
5200,2804.3496
5201,3894.93
5202,388.1614
5203,583.2408
5204,3476.1418
5205,3630.6074
5206,388.1614
5207,1298.31
5208,1404.1722
5209,1948.1308
5210,3418.883
5211,2153.1972
5212,1310.2944
5213,3251.7672
5214,1150.5024
5215,980.0576
5216,2783.044
5217,1228.401
5218,591.2304
5219,133.8258
5220,578.5802
5221,3769.7596
5222,1672.4896
5223,12117.56
5224,549.285
5225,6574.775
5226,490.0288
5227,2106.5912
5228,866.8716
5229,2759.0752
5230,1921.4988
5231,2588.6304
5232,703.0848
5233,3751.783
5234,1504.708
5235,2648.5524
5236,6358.39
5237,4725.8484
5238,3199.8348
5239,1948.1308
5240,1257.0304
5241,531.3084
5242,1038.648
5243,850.8924
5244,5355.0294
5245,2924.1936
5246,1245.046
5247,1713.7692
5248,3709.8376
5249,670.4606
5250,3599.3148
5251,652.484
5252,1126.5336
5253,5645.984
5254,3974.826
5255,4261.12
5256,1992.7394
5257,2334.9606
5258,2299.6732
5259,1202.4348
5260,2900.2248
5261,810.9444
5262,6189.2768
5263,2057.9878
5264,1069.2748
5265,2768.3964
5266,2073.967
5267,1006.6896
5268,1323.6104
5269,614.5334
5270,183.095
5271,2127.8968
5272,1444.786
5273,3279.065
5274,5424.9384
5275,1859.5794
5276,2055.3246
5277,1332.9316
5278,878.856
5279,2514.0608
5280,1428.141
5281,6021.4952
5282,612.536
5283,1537.998
5284,392.822
5285,222.3772
5286,2783.7098
5287,792.302
5288,2376.906
5289,768.999
5290,316.9208
5291,3962.8416
5292,6723.2484
5293,701.7532
5294,1071.938
5295,767.0016
5296,3159.8868
5297,652.484
5298,2884.2456
5299,4828.3816
5300,3520.0846
5301,906.8196
5302,4376.9692
5303,639.168
5304,3162.55
5305,2633.9048
5306,1054.6272
5307,3781.744
5308,638.5022
5309,593.2278
5310,115.1834
5311,1959.4494
5312,1840.937
5313,750.3566
5314,750.3566
5315,7685.9952
5316,1768.3648
5317,3472.147
5318,540.6296
5319,1596.5884
5320,1024.6662
5321,205.0664
5322,6096.0648
5323,3289.052
5324,699.09
5325,6207.9192
5326,3950.1914
5327,1331.6
5328,3062.0142
5329,4294.41
5330,399.48
5331,739.038
5332,101.2016
5333,4042.7376
5334,2764.4016
5335,339.558
5336,3089.9778
5337,1231.73
5338,109.857
5339,892.172
5340,5049.4272
5341,1018.674
5342,2540.6928
5343,3215.814
5344,135.8232
5345,3089.9778
5346,2836.308
5347,703.0848
5348,2527.3768
5349,282.2992
5350,679.116
5351,6528.169
5352,2586.633
5353,790.9704
5354,272.978
5355,1091.912
5356,1158.492
5357,5327.0658
5358,4288.4178
5359,4119.9704
5360,4566.7222
5361,1750.3882
5362,1006.6896
5363,1435.4648
5364,3903.5854
5365,4685.9004
5366,111.1886
5367,2596.62
5368,41.2796
5369,1999.3974
5370,2707.1428
5371,1427.4752
5372,191.0846
5373,3819.0288
5374,47.9376
5375,1444.786
5376,5275.7992
5377,985.384
5378,1065.28
5379,926.7936
5380,2768.3964
5381,2841.6344
5382,3020.0688
5383,5797.7864
5384,4012.7766
5385,2929.52
5386,191.0846
5387,2157.192
5388,4965.5364
5389,2848.9582
5390,6145.334
5391,1960.781
5392,790.9704
5393,367.5216
5394,1821.6288
5395,1737.738
5396,2241.7486
5397,61.9194
5398,3681.874
5399,2802.3522
5400,649.155
5401,1078.596
5402,1390.1904
5403,2624.5836
5404,447.4176
5405,2929.52
5406,1665.8316
5407,1571.288
5408,1917.504
5409,3904.917
5410,2316.984
5411,685.1082
5412,3705.8428
5413,6474.2392
5414,150.4708
5415,3629.9416
5416,6759.2016
5417,2045.3376
5418,4729.8432
5419,866.8716
5420,3179.195
5421,2149.2024
5422,4604.6728
5423,2581.9724
5424,2484.7656
5425,5329.0632
5426,4141.276
5427,44.6086
5428,2332.9632
5429,1118.544
5430,1576.6144
5431,2910.2118
5432,2852.2872
5433,3372.9428
5434,1281.665
5435,2127.231
5436,767.0016
5437,293.6178
5438,1038.648
5439,1581.9408
5440,3444.8492
5441,1695.1268
5442,545.2902
5443,162.4552
5444,6207.9192
5445,97.2068
5446,675.787
5447,4532.7664
5448,1304.968
5449,447.4176
5450,858.882
5451,1134.5232
5452,2189.1504
5453,179.766
5454,3094.6384
5455,982.7208
5456,1018.0082
5457,1603.9122
5458,2181.1608
5459,711.0744
5460,2996.1
5461,218.3824
5462,3247.7724
5463,6723.2484
5464,3448.844
5465,316.9208
5466,3199.169
5467,3972.8286
5468,778.986
5469,3815.034
5470,1791.6678
5471,1436.7964
5472,1797.66
5473,3846.9924
5474,7084.112
5475,2085.2856
5476,193.7478
5477,996.0368
5478,3124.5994
5479,4377.635
5480,3567.3564
5481,1048.635
5482,2816.334
5483,524.6504
5484,1178.466
5485,120.5098
5486,3946.8624
5487,1366.2216
5488,1090.5804
5489,607.2096
5490,1304.968
5491,1565.9616
5492,2328.9684
5493,1221.0772
5494,6970.926
5495,777.6544
5496,2950.8256
5497,3961.51
5498,309.597
5499,758.3462
5500,9562.2196
5501,1644.526
5502,3901.588
5503,1617.894
5504,711.0744
5505,3335.658
5506,3265.749
5507,739.038
5508,2580.6408
5509,181.0976
5510,1597.92
5511,4656.6052
5512,2885.5772
5513,2192.4794
5514,3880.2824
5515,2024.032
5516,3238.4512
5517,4146.6024
5518,2463.46
5519,2293.0152
5520,3301.7022
5521,3914.904
5522,703.0848
5523,663.1368
5524,190.4188
5525,830.9184
5526,329.571
5527,2365.5874
5528,523.3188
5529,1094.5752
5530,1704.448
5531,2237.088
5532,2609.936
5533,2182.4924
5534,719.064
5535,3781.744
5536,1845.5976
5537,690.4346
5538,1300.3074
5539,1406.1696
5540,857.5504
5541,2490.092
5542,751.0224
5543,1065.28
5544,159.792
5545,4344.345
5546,1980.755
5547,1794.331
5548,2956.152
5549,1687.1372
5550,7602.1044
5551,1659.8394
5552,167.7816
5553,2456.802
5554,1347.5792
5555,1557.972
5556,2001.3948
5557,559.272
5558,6624.71
5559,2237.088
5560,2731.1116
5561,1300.3074
5562,1657.1762
5563,361.5294
5564,751.0224
5565,3555.372
5566,986.7156
5567,946.7676
5568,2492.7552
5569,4165.2448
5570,3844.995
5571,2566.659
5572,2330.9658
5573,69.2432
5574,2759.0752
5575,885.514
5576,1677.1502
5577,6002.8528
5578,506.008
5579,1340.2554
5580,3691.1952
5581,3831.0132
5582,371.5164
5583,3520.0846
5584,5077.3908
5585,1840.937
5586,894.8352
5587,1231.73
5588,2854.9504
5589,958.752
5590,1000.6974
5591,317.5866
5592,3435.528
5593,5772.486
5594,1123.8704
5595,4761.8016
5596,2708.4744
5597,3001.4264
5598,1882.2166
5599,429.441
5600,1565.9616
5601,3113.2808
5602,5179.924
5603,169.779
5604,213.056
5605,1607.907
5606,447.4176
5607,3691.1952
5608,1565.9616
5609,2406.2012
5610,605.878
5611,4233.1564
5612,331.5684
5613,3942.8676
5614,1574.617
5615,2375.5744
5616,2780.3808
5617,1379.5376
5618,1065.28
5619,8868.456
5620,5369.0112
5621,2097.9358
5622,1165.15
5623,3645.255
5624,53.264
5625,3621.952
5626,1821.6288
5627,589.233
5628,3022.0662
5629,5759.17
5630,386.8298
5631,441.4254
5632,2852.2872
5633,1225.7378
5634,469.389
5635,3661.9
5636,312.926
5637,1094.5752
5638,2440.8228
5639,978.726
5640,444.7544
5641,2153.1972
5642,5978.2182
5643,1860.2452
5644,1612.5676
5645,2077.296
5646,1208.427
5647,5193.24
5648,1274.3412
5649,1021.3372
5650,1235.059
5651,1340.2554
5652,852.224
5653,3769.7596
5654,3515.424
5655,1230.3984
5656,516.6608
5657,818.934
5658,1272.3438
5659,5375.0034
5660,1278.336
5661,1777.686
5662,1062.6168
5663,1174.4712
5664,5086.712
5665,4693.89
5666,2966.139
5667,2530.04
5668,2530.04
5669,985.384
5670,37.9506
5671,822.263
5672,4027.4242
5673,3243.7776
5674,1288.9888
5675,3859.6426
5676,4436.8912
5677,6088.0752
5678,2025.3636
5679,2596.62
5680,1257.0304
5681,3781.744
5682,1701.7848
5683,4643.955
5684,3463.4916
5685,2226.4352
5686,856.8846
5687,2773.057
5688,91.2146
5689,3910.9092
5690,4869.6612
5691,3254.4304
5692,1340.2554
5693,61.2536
5694,1435.4648
5695,1436.7964
5696,1281.665
5697,4705.8744
5698,1334.2632
5699,4660.6
5700,1128.531
5701,1883.5482
5702,1118.544
5703,1211.756
5704,1282.3308
5705,435.4332
5706,701.7532
5707,910.8144
5708,3954.852
5709,430.1068
5710,2013.3792
5711,1877.556
5712,4247.804
5713,2404.8696
5714,533.3058
5715,2703.148
5716,2324.9736
5717,3029.39
5718,2664.5316
5719,683.1108
5720,4351.6688
5721,3412.8908
5722,4157.2552
5723,458.0704
5724,1488.063
5725,830.9184
5726,2103.2622
5727,1904.188
5728,170.4448
5729,474.0496
5730,649.8208
5731,1342.2528
5732,311.5944
5733,3249.104
5734,280.9676
5735,122.5072
5736,1108.557
5737,2097.27
5738,1078.596
5739,2087.283
5740,5321.0736
5741,2668.5264
5742,3419.5488
5743,4807.076
5744,3920.2304
5745,1997.4
5746,5313.084
5747,4379.6324
5748,2241.0828
5749,1607.2412
5750,2731.1116
5751,490.6946
5752,8479.6288
5753,1662.5026
5754,1944.136
5755,1047.3034
5756,3628.61
5757,484.7024
5758,2519.3872
5759,784.9782
5760,545.2902
5761,5976.2208
5762,452.744
5763,3112.615
5764,3315.0182
5765,4180.5582
5766,243.6828
5767,2049.3324
5768,2708.4744
5769,1656.5104
5770,2388.2246
5771,319.584
5772,1895.5326
5773,423.4488
5774,3346.3108
5775,6543.4824
5776,2516.724
5777,335.5632
5778,2559.3352
5779,3355.632
5780,1379.5376
5781,2998.0974
5782,2117.244
5783,2708.4744
5784,724.3904
5785,1584.604
5786,3342.316
5787,3866.9664
5788,642.497
5789,553.9456
5790,247.0118
5791,2524.0478
5792,1022.6688
5793,3588.662
5794,2636.568
5795,93.212
5796,5339.0502
5797,1605.9096
5798,2563.33
5799,7425.0016
5800,6964.9338
5801,3179.8608
5802,1388.193
5803,1807.647
5804,150.4708
5805,259.662
5806,622.523
5807,804.2864
5808,1561.9668
5809,2460.7968
5810,1039.9796
5811,3471.4812
5812,7317.142
5813,1844.266
5814,283.6308
5815,4740.496
5816,5752.512
5817,596.5568
5818,2576.646
5819,729.7168
5820,1090.5804
5821,4566.7222
5822,1860.2452
5823,1416.8224
5824,3595.32
5825,104.5306
5826,4753.812
5827,595.2252
5828,1577.946
5829,2687.8346
5830,1695.7926
5831,3029.39
5832,192.4162
5833,1627.2152
5834,141.8154
5835,732.38
5836,3271.7412
5837,628.5152
5838,3105.2912
5839,3112.615
5840,1446.1176
5841,2833.6448
5842,1014.6792
5843,4876.985
5844,1249.0408
5845,3379.6008
5846,1118.544
5847,543.2928
5848,427.4436
5849,4287.752
5850,1587.2672
5851,1265.02
5852,3615.294
5853,165.7842
5854,115.8492
5855,3554.7062
5856,3488.1262
5857,3515.424
5858,1369.5506
5859,3179.8608
5860,477.3786
5861,3364.9532
5862,1061.951
5863,2387.5588
5864,1201.769
5865,878.856
5866,6636.6944
5867,439.428
5868,2696.49
5869,2994.7684
5870,1794.331
5871,129.831
5872,2059.9852
5873,2422.1804
5874,1864.24
5875,2756.412
5876,219.714
5877,4915.6014
5878,1637.868
5879,4595.3516
5880,171.7764
5881,191.7504
5882,1214.4192
5883,1114.5492
5884,5034.7796
5885,2993.4368
5886,1390.1904
5887,1086.5856
5888,1965.4416
5889,1587.933
5890,4933.578
5891,370.1848
5892,4210.5192
5893,2404.8696
5894,198.4084
5895,4082.6856
5896,948.0992
5897,1372.2138
5898,1102.5648
5899,1751.054
5900,3994.8
5901,2277.036
5902,1193.1136
5903,1470.0864
5904,517.9924
5905,5608.6992
5906,4028.09
5907,647.1576
5908,126.502
5909,2404.2038
5910,2285.0256
5911,824.9262
5912,719.064
5913,1890.872
5914,2343.616
5915,1264.3542
5916,3745.125
5917,1709.1086
5918,5369.0112
5919,6191.94
5920,6338.416
5921,926.7936
5922,3048.6982
5923,1549.3166
5924,2586.633
5925,418.1224
5926,3137.2496
5927,1488.063
5928,980.0576
5929,2609.936
5930,1737.738
5931,1312.9576
5932,2490.092
5933,631.8442
5934,221.0456
5935,234.3616
5936,1326.2736
5937,312.926
5938,1549.3166
5939,4040.7402
5940,2780.3808
5941,1029.9926
5942,1211.756
5943,2125.2336
5944,1034.6532
5945,1607.907
5946,45.9402
5947,1384.864
5948,47.2718
5949,1091.912
5950,3954.852
5951,1498.05
5952,121.1756
5953,3383.5956
5954,4474.176
5955,305.6022
5956,620.5256
5957,1514.695
5958,679.116
5959,3271.7412
5960,4836.3712
5961,2500.7448
5962,1641.197
5963,3398.2432
5964,988.0472
5965,4396.9432
5966,96.541
5967,2306.997
5968,4996.829
5969,6897.688
5970,2308.9944
5971,808.947
5972,549.285
5973,1348.245
5974,229.701
5975,2646.555
5976,447.4176
5977,8474.3024
5978,3970.8312
5979,1727.751
5980,1298.31
5981,1252.3698
5982,194.4136
5983,1627.881
5984,143.8128
5985,2572.6512
5986,2759.0752
5987,2956.152
5988,2217.114
5989,4074.696
5990,1547.3192
5991,422.1172
5992,3243.7776
5993,152.4682
5994,633.8416
5995,1314.2892
5996,868.869
5997,183.7608
5998,4893.63
5999,1416.8224
6000,7393.0432
6001,703.0848
6002,182.4292
6003,1516.0266
6004,1667.829
6005,1693.7952
6006,962.7468
6007,4195.8716
6008,385.4982
6009,2241.0828
6010,1278.336
6011,1531.34
6012,852.224
6013,394.1536
6014,1264.3542
6015,4012.1108
6016,3078.6592
6017,213.056
6018,1438.128
6019,400.8116
6020,1218.414
6021,1187.7872
6022,798.96
6023,1492.0578
6024,171.1106
6025,166.45
6026,1320.9472
6027,615.1992
6028,5056.751
6029,3325.0052
6030,2390.8878
6031,5287.7836
6032,1511.366
6033,709.077
6034,1100.5674
6035,88.5514
6036,3749.7856
6037,179.766
6038,1384.1982
6039,1757.712
6040,110.5228
6041,2106.5912
6042,442.0912
6043,677.1186
6044,308.9312
6045,3237.1196
6046,848.895
6047,1488.063
6048,2281.6966
6049,923.4646
6050,6303.7944
6051,5779.144
6052,4020.7662
6053,2570.6538
6054,579.246
6055,3504.1054
6056,4266.4464
6057,7033.5112
6058,1715.1008
6059,3704.5112
6060,759.012
6061,1326.2736
6062,422.1172
6063,419.454
6064,4474.176
6065,3954.852
6066,2077.296
6067,2197.14
6068,1134.5232
6069,1565.9616
6070,1334.2632
6071,1267.6832
6072,190.4188
6073,2326.971
6074,1583.9382
6075,882.8508
6076,5960.2416
6077,3691.1952
6078,1737.738
6079,341.5554
6080,83.8908
6081,713.7376
6082,4963.539
6083,1874.8928
6084,1787.0072
6085,401.4774
6086,2404.8696
6087,1482.0708
6088,5946.9256
6089,4586.0304
6090,3728.48
6091,3214.4824
6092,6474.2392
6093,3823.0236
6094,165.7842
6095,316.9208
6096,1747.725
6097,4022.7636
6098,2804.3496
6099,567.2616
6100,2259.0594
6101,2999.429
6102,379.506
6103,3935.5438
6104,1510.0344
6105,296.9468
6106,1516.6924
6107,555.2772
6108,5033.448
6109,1655.1788
6110,1146.5076
6111,1668.4948
6112,858.882
6113,2818.3314
6114,5452.902
6115,2612.5992
6116,2093.941
6117,2940.1728
6118,2261.0568
6119,4566.0564
6120,1813.6392
6121,4287.752
6122,1258.362
6123,1810.976
6124,1062.6168
6125,5522.811
6126,894.8352
6127,1225.072
6128,2162.5184
6129,1693.7952
6130,3115.944
6131,3277.0676
6132,5438.9202
6133,2731.1116
6134,8217.3036
6135,3715.164
6136,416.125
6137,3635.268
6138,1842.9344
6139,39.948
6140,2619.2572
6141,4460.86
6142,2579.975
6143,787.6414
6144,986.7156
6145,264.3226
6146,709.077
6147,2599.2832
6148,2740.4328
6149,5890.9984
6150,595.2252
6151,239.688
6152,4165.2448
6153,2067.309
6154,3874.956
6155,4996.829
6156,2550.014
6157,583.2408
6158,1981.4208
6159,697.0926
6160,3705.177
6161,1607.907
6162,645.826
6163,1957.452
6164,4866.998
6165,176.437
6166,406.138
6167,468.7232
6168,2961.4784
6169,6817.792
6170,679.116
6171,3225.801
6172,873.5296
6173,2553.343
6174,922.7988
6175,3089.9778
6176,495.3552
6177,612.536
6178,1182.4608
6179,555.2772
6180,295.6152
6181,4844.3608
6182,3340.9844
6183,3509.4318
6184,4921.5936
6185,5346.374
6186,2387.5588
6187,2404.8696
6188,1011.3502
6189,6371.706
6190,1551.9798
6191,3145.905
6192,922.7988
6193,3475.476
6194,2527.3768
6195,604.5464
6196,343.5528
6197,2526.711
6198,3214.4824
6199,3422.212
6200,1057.9562
6201,3025.3952
6202,1549.9824
6203,2022.7004
6204,677.1186
6205,4727.18
6206,154.4656
6207,4267.1122
6208,183.7608
6209,4492.8184
6210,4807.7418
6211,539.298
6212,2143.876
6213,1428.141
6214,1410.8302
6215,1030.6584
6216,1105.228
6217,4649.9472
6218,4363.6532
6219,2482.7682
6220,2740.4328
6221,451.4124
6222,1282.3308
6223,551.2824
6224,761.0094
6225,1416.8224
6226,5226.53
6227,4961.5416
6228,1414.1592
6229,4174.566
6230,2846.295
6231,1685.8056
6232,2572.6512
6233,4860.34
6234,531.3084
6235,1657.842
6236,3397.5774
6237,4181.224
6238,197.0768
6239,656.4788
6240,2021.3688
6241,160.4578
6242,1895.5326
6243,1303.6364
6244,1125.202
6245,527.3136
6246,719.064
6247,4399.6064
6248,1944.136
6249,619.194
6250,3178.5292
6251,2246.4092
6252,2976.126
6253,1629.8784
6254,3735.138
6255,873.5296
6256,1771.028
6257,1342.2528
6258,2512.7292
6259,2397.5458
6260,2631.2416
6261,4288.4178
6262,141.8154
6263,2808.3444
6264,311.5944
6265,1584.604
6266,89.2172
6267,5592.72
6268,499.35
6269,4436.8912
6270,959.4178
6271,3463.4916
6272,1707.777
6273,552.614
6274,3231.1274
6275,1938.8096
6276,3884.943
6277,401.4774
6278,3757.7752
6279,1565.9616
6280,2614.5966
6281,1138.518
6282,1091.2462
6283,1743.0644
6284,5175.9292
6285,2902.888
6286,2929.52
6287,5747.1856
6288,958.752
6289,2247.075
6290,2314.9866
6291,441.4254
6292,1457.4362
6293,4345.0108
6294,1162.4868
6295,2576.646
6296,247.6776
6297,2227.101
6298,316.9208
6299,2966.139
6300,2239.0854
6301,2013.3792
6302,1789.6704
6303,788.3072
6304,5163.9448
6305,1133.8574
6306,1017.3424
6307,3010.7476
6308,691.1004
6309,4377.635
6310,2117.244
6311,1024.6662
6312,2013.3792
6313,1278.336
6314,3433.5306
6315,705.748
6316,3448.844
6317,4466.1864
6318,253.004
6319,2628.5784
6320,2526.711
6321,413.4618
6322,3064.0116
6323,2410.196
6324,623.1888
6325,2988.1104
6326,940.7754
6327,344.8844
6328,1310.2944
6329,1351.574
6330,2143.876
6331,3124.5994
6332,589.233
6333,1208.427
6334,7883.072
6335,2616.594
6336,1254.3672
6337,2954.1546
6338,4442.2176
6339,976.7286
6340,3123.9336
6341,256.9988
6342,4587.362
6343,1593.9252
6344,242.3512
6345,292.952
6346,629.181
6347,1030.6584
6348,1015.345
6349,3332.329
6350,2277.036
6351,1800.3232
6352,1845.5976
6353,3579.3408
6354,307.5996
6355,1737.738
6356,108.5254
6357,745.696
6358,1378.206
6359,3010.7476
6360,524.6504
6361,1547.985
6362,376.8428
6363,1651.184
6364,4470.1812
6365,1677.816
6366,1970.768
6367,874.8612
6368,143.8128
6369,2631.2416
6370,1662.5026
6371,2217.114
6372,2846.295
6373,2669.1922
6374,1258.362
6375,3705.177
6376,2651.2156
6377,587.2356
6378,1846.9292
6379,2013.3792
6380,3755.112
6381,575.2512
6382,2059.9852
6383,5005.4844
6384,3387.5904
6385,3739.1328
6386,303.6048
6387,223.7088
6388,1298.31
6389,380.8376
6390,4434.228
6391,2586.633
6392,4277.765
6393,1070.6064
6394,1001.3632
6395,2871.5954
6396,4287.752
6397,1864.24
6398,2607.2728
6399,4277.765
6400,155.7972
6401,1222.4088
6402,2766.399
6403,2106.5912
6404,4508.1318
6405,1191.782
6406,3085.3172
6407,649.8208
6408,3293.7126
6409,9069.5276
6410,5672.616
6411,2960.1468
6412,1557.972
6413,447.4176
6414,365.5242
6415,126.502
6416,1162.4868
6417,2858.2794
6418,185.0924
6419,1695.7926
6420,6056.1168
6421,1488.7288
6422,1310.2944
6423,569.259
6424,1041.3112
6425,463.3968
6426,131.8284
6427,3301.7022
6428,1808.9786
6429,4138.6128
6430,1370.2164
6431,852.224
6432,1471.418
6433,2354.2688
6434,4374.306
6435,3563.3616
6436,3506.7686
6437,249.0092
6438,563.2668
6439,1653.8472
6440,1113.2176
6441,1341.587
6442,968.739
6443,3994.8
6444,3844.995
6445,1182.4608
6446,3795.06
6447,2255.7304
6448,1448.115
6449,2535.3664
6450,1098.57
6451,4166.5764
6452,910.8144
6453,2014.7108
6454,6024.1584
6455,1458.102
6456,2423.512
6457,1504.0422
6458,1278.336
6459,1767.699
6460,1677.1502
6461,280.9676
6462,3914.904
6463,1258.362
6464,2195.8084
6465,2659.871
6466,689.7688
6467,2603.278
6468,282.2992
6469,769.6648
6470,4152.5946
6471,1534.0032
6472,3202.498
6473,353.5398
6474,1547.985
6475,2277.036
6476,3475.476
6477,2822.992
6478,1216.4166
6479,3570.6854
6480,3263.0858
6481,2716.464
6482,3558.0352
6483,555.2772
6484,7100.757
6485,2664.5316
6486,1724.422
6487,1308.297
6488,4740.496
6489,433.4358
6490,2388.8904
6491,1868.2348
6492,449.415
6493,4459.5284
6494,370.1848
6495,1516.0266
6496,253.004
6497,1025.9978
6498,592.562
6499,675.1212
6500,1970.768
6501,2950.1598
6502,568.5932
6503,1255.6988
6504,153.134
6505,1917.504
6506,5834.4054
6507,493.3578
6508,1860.2452
6509,2433.499
6510,3251.1014
6511,4454.202
6512,2841.6344
6513,6385.022
6514,2376.906
6515,1677.816
6516,1937.478
6517,296.9468
6518,2259.0594
6519,2504.7396
6520,2069.3064
6521,1701.7848
6522,710.4086
6523,4502.1396
6524,703.0848
6525,2138.5496
6526,2145.2076
6527,331.5684
6528,412.796
6529,1165.15
6530,1324.2762
6531,356.8688
6532,3600.6464
6533,243.6828
6534,1821.6288
6535,4165.2448
6536,88.5514
6537,8789.8916
6538,1149.8366
6539,3281.0624
6540,5742.525
6541,10306.584
6542,263.6568
6543,2237.088
6544,932.12
6545,2184.4898
6546,3139.9128
6547,466.06
6548,447.4176
6549,2063.98
6550,527.3136
6551,2609.936
6552,2082.6224
6553,2450.144
6554,3775.086
6555,713.7376
6556,202.4032
6557,2263.72
6558,837.5764
6559,1635.8706
6560,5841.0634
6561,1030.6584
6562,6275.165
6563,1870.898
6564,3690.5294
6565,296.9468
6566,898.83
6567,1596.5884
6568,6669.3186
6569,7105.4176
6570,1696.4584
6571,1384.864
6572,1390.1904
6573,176.437
6574,1788.3388
6575,4587.362
6576,1034.6532
6577,761.6752
6578,1418.154
6579,415.4592
6580,3803.0496
6581,365.5242
6582,767.0016
6583,1669.8264
6584,151.1366
6585,1922.8304
6586,1713.7692
6587,311.5944
6588,1364.89
6589,2002.7264
6590,3691.1952
6591,575.917
6592,170.4448
6593,820.2656
6594,4275.7676
6595,1304.968
6596,1705.1138
6597,1480.7392
6598,1338.258
6599,6251.862
6600,588.5672
6601,319.584
6602,1491.392
6603,958.752
6604,1418.154
6605,1125.202
6606,9554.23
6607,2966.139
6608,691.1004
6609,1829.6184
6610,758.3462
6611,223.7088
6612,1350.2424
6613,1366.2216
6614,406.138
6615,2109.2544
6616,2111.9176
6617,1338.258
6618,1677.816
6619,2316.984
6620,1158.492
6621,2681.8424
6622,460.7336
6623,1609.9044
6624,2626.581
6625,1138.518
6626,3605.307
6627,343.5528
6628,2719.793
6629,2418.1856
6630,173.108
6631,442.757
6632,1324.942
6633,3880.2824
6634,552.614
6635,1012.016
6636,1090.5804
6637,2006.7212
6638,547.2876
6639,2354.2688
6640,5487.5236
6641,604.5464
6642,680.4476
6643,3773.7544
6644,50.6008
6645,4653.2762
6646,386.164
6647,379.506
6648,1159.8236
6649,3243.7776
6650,1086.5856
6651,1973.4312
6652,715.0692
6653,1132.5258
6654,4527.44
6655,5383.6588
6656,245.6802
6657,862.211
6658,51.9324
6659,3004.0896
6660,4035.4138
6661,3111.9492
6662,173.108
6663,199.74
6664,4440.886
6665,1838.2738
6666,3367.6164
6667,607.8754
6668,4695.2216
6669,1670.4922
6670,264.9884
6671,708.4112
6672,2993.4368
6673,1006.6896
6674,125.8362
6675,371.5164
6676,1597.92
6677,4119.9704
6678,231.6984
6679,4979.5182
6680,3723.1536
6681,1938.8096
6682,2199.1374
6683,2283.0282
6684,157.1288
6685,515.3292
6686,1677.816
6687,2057.9878
6688,5888.3352
6689,1288.323
6690,2247.075
6691,1567.959
6692,4813.734
6693,1957.452
6694,1105.228
6695,2061.3168
6696,6474.2392
6697,5890.9984
6698,999.3658
6699,753.6856
6700,2572.6512
6701,1298.31
6702,1179.1318
6703,1922.8304
6704,195.7452
6705,2822.992
6706,1506.0396
6707,4681.9056
6708,3237.1196
6709,2471.4496
6710,644.4944
6711,3563.3616
6712,2600.6148
6713,2266.3832
6714,1911.5118
6715,356.8688
6716,645.1602
6717,2863.6058
6718,2649.884
6719,1374.2112
6720,1268.349
6721,1573.9512
6722,5865.0322
6723,4984.1788
6724,1454.1072
6725,3691.1952
6726,396.8168
6727,1211.756
6728,473.3838
6729,3338.987
6730,2045.3376
6731,437.4306
6732,2446.815
6733,2030.69
6734,539.298
6735,703.0848
6736,1442.7886
6737,2376.906
6738,1744.396
6739,871.5322
6740,1342.2528
6741,1171.808
6742,4572.0486
6743,265.6542
6744,2503.408
6745,6050.7904
6746,2441.4886
6747,123.8388
6748,1797.66
6749,1926.1594
6750,3094.6384
6751,1428.141
6752,882.8508
6753,4229.1616
6754,1148.505
6755,1318.284
6756,1720.4272
6757,2807.0128
6758,1508.037
6759,1366.2216
6760,1470.0864
6761,5912.304
6762,1393.5194
6763,5289.1152
6764,2213.1192
6765,6930.978
6766,3453.5046
6767,2150.534
6768,1155.8288
6769,3205.827
6770,3942.8676
6771,3894.93
6772,2290.352
6773,892.8378
6774,564.5984
6775,1545.9876
6776,482.0392
6777,2356.932
6778,2061.3168
6779,123.8388
6780,4566.7222
6781,498.0184
6782,3020.0688
6783,4649.9472
6784,610.5386
6785,862.8768
6786,312.926
6787,4625.9784
6788,3387.5904
6789,5932.278
6790,1018.674
6791,3225.1352
6792,3124.5994
6793,1704.448
6794,2884.2456
6795,1133.8574
6796,6881.043
6797,1238.388
6798,175.7712
6799,459.402
6800,932.12
6801,1406.1696
